date,latitude,longitude,temp_max,temp_min,temp_mean,precipitation,rain,snowfall,precipitation_hours,wind_speed_max,wind_gusts_max,wind_direction,radiation,evapotranspiration,source,fetched_at,location_name,country
2024-01-22,-26.2044,28.0456,27.0,13.4,21.3,0.0,0.0,0.0,0.0,15.5,28.1,163,28.33,6.19,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-01-23,-26.2044,28.0456,26.5,14.2,19.8,0.0,0.0,0.0,0.0,16.7,32.0,96,28.68,5.89,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-01-24,-26.2044,28.0456,26.1,12.2,19.5,0.2,0.2,0.0,2.0,15.9,36.7,163,29.63,5.87,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-01-25,-26.2044,28.0456,26.8,12.9,20.4,0.5,0.5,0.0,4.0,14.8,31.7,140,28.63,5.82,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-01-26,-26.2044,28.0456,28.5,14.8,21.5,0.3,0.3,0.0,3.0,18.4,34.6,309,28.17,6.01,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-01-27,-26.2044,28.0456,26.9,15.0,19.6,14.7,14.7,0.0,7.0,12.2,28.8,343,23.4,4.6,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-01-28,-26.2044,28.0456,25.8,14.9,20.4,2.5,2.5,0.0,5.0,9.7,24.5,18,25.6,5.09,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-01-29,-26.2044,28.0456,24.5,14.9,18.9,12.9,12.9,0.0,5.0,14.2,31.7,6,19.65,3.68,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-01-30,-26.2044,28.0456,26.6,14.1,20.7,0.8,0.8,0.0,6.0,16.4,31.3,103,27.65,5.74,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-01-31,-26.2044,28.0456,24.8,13.2,18.7,0.1,0.1,0.0,1.0,17.7,34.2,86,25.08,5.1,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-01,-26.2044,28.0456,25.5,11.9,18.6,0.0,0.0,0.0,0.0,13.6,30.6,90,28.07,5.6,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-02,-26.2044,28.0456,25.0,11.6,18.7,0.0,0.0,0.0,0.0,13.0,25.6,118,30.91,6.01,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-03,-26.2044,28.0456,25.7,13.2,19.6,0.7,0.7,0.0,5.0,17.0,32.0,258,27.04,5.47,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-04,-26.2044,28.0456,25.6,13.6,19.8,2.2,2.2,0.0,9.0,17.3,36.7,231,25.15,5.22,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-05,-26.2044,28.0456,27.6,15.9,21.5,0.4,0.4,0.0,2.0,20.7,38.2,235,28.14,6.09,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-06,-26.2044,28.0456,29.4,13.8,22.4,0.0,0.0,0.0,0.0,13.3,28.8,245,28.97,6.33,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-07,-26.2044,28.0456,30.8,15.1,23.0,0.0,0.0,0.0,0.0,16.9,34.9,270,30.17,7.1,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-08,-26.2044,28.0456,31.0,17.7,23.8,0.0,0.0,0.0,0.0,15.0,30.6,204,26.01,6.51,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-09,-26.2044,28.0456,28.2,16.1,21.2,10.7,10.7,0.0,7.0,23.1,45.4,339,26.15,5.43,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-10,-26.2044,28.0456,28.9,15.4,21.8,0.7,0.7,0.0,1.0,16.8,35.6,256,28.69,6.28,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-11,-26.2044,28.0456,24.6,12.9,18.3,0.4,0.4,0.0,3.0,19.6,36.0,43,20.22,3.96,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-12,-26.2044,28.0456,25.9,13.3,19.3,0.6,0.6,0.0,6.0,13.5,30.2,337,26.68,5.14,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-13,-26.2044,28.0456,27.9,16.2,22.0,0.2,0.2,0.0,1.0,19.6,38.2,163,28.14,6.11,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-14,-26.2044,28.0456,30.2,14.1,23.2,0.0,0.0,0.0,0.0,15.6,33.8,121,28.53,6.42,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-15,-26.2044,28.0456,29.3,15.6,22.0,1.0,1.0,0.0,1.0,22.6,45.4,338,27.65,6.23,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-16,-26.2044,28.0456,29.7,17.0,23.3,0.0,0.0,0.0,0.0,26.4,56.5,324,27.22,6.73,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-17,-26.2044,28.0456,31.4,16.4,23.4,0.0,0.0,0.0,0.0,23.7,50.4,2,26.87,6.81,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-18,-26.2044,28.0456,29.0,17.4,21.8,3.6,3.6,0.0,4.0,18.4,38.9,23,24.45,5.38,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-19,-26.2044,28.0456,26.8,15.6,21.0,1.0,1.0,0.0,6.0,14.5,23.4,50,24.73,4.97,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-20,-26.2044,28.0456,27.8,15.1,21.2,0.4,0.4,0.0,2.0,14.6,32.4,338,25.63,5.36,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-21,-26.2044,28.0456,29.6,15.6,23.0,0.0,0.0,0.0,0.0,15.1,33.8,326,26.7,5.78,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-22,-26.2044,28.0456,27.9,16.9,21.9,3.0,3.0,0.0,2.0,16.2,35.3,325,20.82,4.56,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-23,-26.2044,28.0456,29.0,15.8,21.7,1.4,1.4,0.0,4.0,17.6,33.8,31,27.08,5.7,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-24,-26.2044,28.0456,28.8,16.7,21.4,0.5,0.5,0.0,2.0,19.9,40.7,1,25.92,5.41,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-25,-26.2044,28.0456,28.2,15.2,21.9,0.3,0.3,0.0,3.0,18.6,40.3,226,23.59,5.12,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-26,-26.2044,28.0456,29.5,15.9,21.7,0.0,0.0,0.0,0.0,21.5,41.0,59,25.86,5.65,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-27,-26.2044,28.0456,21.9,15.3,18.0,0.3,0.3,0.0,3.0,16.7,34.6,21,12.12,2.65,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-28,-26.2044,28.0456,24.0,14.8,18.2,0.5,0.5,0.0,4.0,14.3,30.6,74,21.23,4.29,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-02-29,-26.2044,28.0456,23.5,10.8,17.4,0.1,0.1,0.0,1.0,11.9,25.9,92,22.0,4.29,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-01,-26.2044,28.0456,25.2,11.0,18.8,0.0,0.0,0.0,0.0,13.3,30.2,45,24.58,4.92,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-02,-26.2044,28.0456,27.1,13.0,20.0,0.3,0.3,0.0,3.0,16.6,34.6,316,24.61,5.11,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-03,-26.2044,28.0456,26.5,14.5,20.9,0.1,0.1,0.0,1.0,15.1,34.6,6,24.8,5.13,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-04,-26.2044,28.0456,27.0,15.4,21.1,0.3,0.3,0.0,2.0,20.4,42.8,351,26.0,5.69,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-05,-26.2044,28.0456,29.2,17.2,22.7,0.0,0.0,0.0,0.0,26.7,55.1,335,25.04,6.42,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-06,-26.2044,28.0456,30.9,17.3,24.0,0.0,0.0,0.0,0.0,23.9,48.6,340,24.39,6.61,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-07,-26.2044,28.0456,28.8,17.1,22.0,0.6,0.6,0.0,2.0,22.0,43.6,354,24.11,5.46,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-08,-26.2044,28.0456,29.5,15.1,22.2,0.0,0.0,0.0,0.0,14.9,29.5,331,25.2,5.65,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-09,-26.2044,28.0456,29.7,16.1,22.7,0.0,0.0,0.0,0.0,14.5,32.0,75,25.21,5.77,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-10,-26.2044,28.0456,30.4,16.2,23.0,0.0,0.0,0.0,0.0,15.2,31.0,320,25.62,5.81,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-11,-26.2044,28.0456,28.9,16.7,22.4,0.0,0.0,0.0,0.0,14.8,33.5,88,26.83,6.28,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-12,-26.2044,28.0456,27.5,13.1,20.8,0.0,0.0,0.0,0.0,11.6,25.6,126,24.19,5.49,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-13,-26.2044,28.0456,29.5,16.7,22.8,0.0,0.0,0.0,0.0,20.7,41.4,223,24.61,6.22,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-14,-26.2044,28.0456,30.0,17.4,23.0,0.2,0.2,0.0,1.0,23.2,44.3,287,24.94,6.59,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-15,-26.2044,28.0456,26.8,14.1,20.2,0.2,0.2,0.0,2.0,25.1,48.6,6,19.19,4.39,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-16,-26.2044,28.0456,29.8,14.9,22.5,0.0,0.0,0.0,0.0,20.2,36.4,307,25.28,5.89,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-17,-26.2044,28.0456,30.8,16.7,24.1,0.0,0.0,0.0,0.0,19.4,40.7,10,24.89,6.3,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-18,-26.2044,28.0456,27.5,14.8,20.6,0.0,0.0,0.0,0.0,24.6,47.9,355,22.8,4.76,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-19,-26.2044,28.0456,29.3,15.7,22.3,0.0,0.0,0.0,0.0,16.4,38.9,300,23.73,5.5,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-20,-26.2044,28.0456,30.2,17.0,22.6,0.0,0.0,0.0,0.0,15.5,40.0,135,23.26,5.64,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-21,-26.2044,28.0456,26.1,14.3,19.3,10.0,10.0,0.0,6.0,19.9,35.6,40,19.9,3.95,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-22,-26.2044,28.0456,22.4,14.4,18.0,2.0,2.0,0.0,6.0,10.9,24.8,13,19.17,3.64,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-23,-26.2044,28.0456,22.2,12.1,17.1,0.7,0.7,0.0,5.0,12.5,23.8,55,21.46,4.04,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-24,-26.2044,28.0456,23.4,11.4,17.0,0.0,0.0,0.0,0.0,18.8,34.9,71,24.3,4.61,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-25,-26.2044,28.0456,22.2,12.3,16.8,0.9,0.9,0.0,5.0,18.1,33.5,77,19.67,3.72,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-26,-26.2044,28.0456,22.4,11.5,17.1,0.7,0.7,0.0,5.0,11.8,24.5,44,21.39,3.9,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-27,-26.2044,28.0456,24.0,11.9,17.8,0.0,0.0,0.0,0.0,10.9,23.4,15,22.78,4.31,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-28,-26.2044,28.0456,22.8,12.7,17.0,0.1,0.1,0.0,1.0,13.7,29.2,257,15.06,3.02,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-29,-26.2044,28.0456,24.1,10.9,17.3,0.0,0.0,0.0,0.0,15.7,30.2,168,22.74,4.67,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-30,-26.2044,28.0456,22.9,12.4,17.0,0.6,0.6,0.0,6.0,15.8,32.0,29,19.16,3.72,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-03-31,-26.2044,28.0456,23.0,11.9,17.0,0.7,0.7,0.0,6.0,11.5,27.4,7,20.26,3.75,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-01,-26.2044,28.0456,23.1,11.2,17.6,0.2,0.2,0.0,1.0,9.7,22.7,356,17.44,3.43,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-02,-26.2044,28.0456,23.4,11.1,17.4,0.2,0.2,0.0,2.0,12.1,28.4,294,21.07,4.01,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-03,-26.2044,28.0456,23.0,13.5,17.4,10.0,10.0,0.0,10.0,11.7,26.6,92,13.33,2.78,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-04,-26.2044,28.0456,21.5,13.0,16.8,4.0,4.0,0.0,5.0,15.5,34.2,18,16.62,2.95,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-05,-26.2044,28.0456,21.7,14.2,17.2,5.3,5.3,0.0,9.0,19.7,38.9,320,16.68,2.9,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-06,-26.2044,28.0456,21.5,11.9,15.9,1.5,1.5,0.0,8.0,16.6,29.5,43,17.65,3.1,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-07,-26.2044,28.0456,17.9,12.6,14.9,14.6,14.6,0.0,13.0,27.2,54.7,55,13.37,2.26,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-08,-26.2044,28.0456,16.2,12.4,13.8,4.1,4.1,0.0,15.0,30.7,57.6,29,7.31,1.32,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-09,-26.2044,28.0456,20.1,9.9,14.8,5.9,5.9,0.0,10.0,28.7,49.0,291,20.18,3.75,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-10,-26.2044,28.0456,19.1,7.8,12.4,0.0,0.0,0.0,0.0,29.9,55.1,191,22.65,3.89,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-11,-26.2044,28.0456,18.5,6.1,12.3,0.0,0.0,0.0,0.0,11.4,26.3,254,22.32,3.77,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-12,-26.2044,28.0456,17.1,8.4,12.0,0.4,0.4,0.0,4.0,14.0,30.6,343,16.76,2.68,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-13,-26.2044,28.0456,17.3,7.6,12.3,0.0,0.0,0.0,0.0,15.8,32.4,342,17.0,2.84,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-14,-26.2044,28.0456,18.9,7.7,13.0,0.0,0.0,0.0,0.0,17.1,36.4,360,20.7,3.57,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-15,-26.2044,28.0456,16.4,9.1,12.4,1.0,1.0,0.0,3.0,14.4,28.4,9,7.55,1.51,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-16,-26.2044,28.0456,18.8,9.1,13.1,2.0,2.0,0.0,7.0,17.1,35.6,25,18.69,3.04,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-17,-26.2044,28.0456,18.9,9.1,13.7,0.0,0.0,0.0,0.0,14.9,32.4,11,19.93,3.41,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-18,-26.2044,28.0456,20.1,8.1,14.6,0.0,0.0,0.0,0.0,11.4,23.4,190,15.75,2.99,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-19,-26.2044,28.0456,22.0,8.7,14.8,0.0,0.0,0.0,0.0,11.8,24.8,176,20.76,3.94,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-20,-26.2044,28.0456,24.0,8.6,15.8,0.0,0.0,0.0,0.0,12.5,24.5,198,20.92,4.21,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-21,-26.2044,28.0456,26.1,9.9,18.2,0.0,0.0,0.0,0.0,10.8,22.0,172,20.78,4.49,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-22,-26.2044,28.0456,25.6,13.8,20.3,0.0,0.0,0.0,0.0,19.1,38.2,322,20.53,5.04,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-23,-26.2044,28.0456,25.8,11.4,18.4,0.0,0.0,0.0,0.0,13.3,27.4,227,20.19,4.68,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-24,-26.2044,28.0456,26.8,12.4,19.0,0.0,0.0,0.0,0.0,18.1,36.4,211,20.01,4.95,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-25,-26.2044,28.0456,26.1,13.1,19.0,0.0,0.0,0.0,0.0,14.9,31.7,184,17.76,4.53,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-26,-26.2044,28.0456,22.9,11.1,17.2,0.0,0.0,0.0,0.0,16.2,35.3,36,17.13,3.7,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-27,-26.2044,28.0456,21.0,10.9,15.1,0.4,0.4,0.0,4.0,17.2,35.6,79,17.88,3.42,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-28,-26.2044,28.0456,20.3,6.8,13.0,0.0,0.0,0.0,0.0,10.8,21.6,84,18.55,3.39,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-29,-26.2044,28.0456,20.7,6.3,13.3,0.0,0.0,0.0,0.0,11.9,23.4,324,19.4,3.64,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-04-30,-26.2044,28.0456,23.1,8.6,15.5,0.0,0.0,0.0,0.0,22.3,43.2,216,19.29,4.4,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-01,-26.2044,28.0456,24.1,10.4,16.7,0.0,0.0,0.0,0.0,14.3,28.8,171,19.12,4.3,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-02,-26.2044,28.0456,24.5,12.5,18.1,0.0,0.0,0.0,0.0,14.8,32.4,159,19.08,4.66,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-03,-26.2044,28.0456,24.4,10.5,16.8,0.0,0.0,0.0,0.0,13.5,28.4,53,18.7,4.29,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-04,-26.2044,28.0456,22.6,9.7,15.6,0.0,0.0,0.0,0.0,11.8,24.8,352,18.92,4.02,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-05,-26.2044,28.0456,23.5,7.2,15.9,0.0,0.0,0.0,0.0,13.2,21.2,207,19.02,4.22,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-06,-26.2044,28.0456,24.1,9.4,17.0,0.0,0.0,0.0,0.0,13.0,23.0,166,18.87,4.21,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-07,-26.2044,28.0456,24.0,8.6,17.2,0.0,0.0,0.0,0.0,13.6,30.6,3,18.47,4.65,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-08,-26.2044,28.0456,24.6,13.9,18.7,0.0,0.0,0.0,0.0,12.1,25.6,156,18.22,4.26,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-09,-26.2044,28.0456,24.4,9.9,17.4,0.0,0.0,0.0,0.0,12.2,27.7,12,18.13,3.82,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-10,-26.2044,28.0456,24.1,12.1,18.1,0.0,0.0,0.0,0.0,12.8,23.4,306,18.2,4.15,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-11,-26.2044,28.0456,25.5,10.6,17.8,0.0,0.0,0.0,0.0,12.7,29.5,185,17.46,4.47,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-12,-26.2044,28.0456,24.5,10.9,17.6,0.0,0.0,0.0,0.0,17.5,30.2,14,14.31,3.74,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-13,-26.2044,28.0456,22.5,10.4,15.9,0.2,0.2,0.0,2.0,15.3,31.3,48,16.28,3.18,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-14,-26.2044,28.0456,21.5,10.5,14.5,0.5,0.5,0.0,3.0,10.9,24.1,50,14.06,2.69,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-15,-26.2044,28.0456,22.4,8.6,14.7,0.0,0.0,0.0,0.0,18.4,38.5,179,16.58,3.64,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-16,-26.2044,28.0456,23.0,7.5,15.6,0.0,0.0,0.0,0.0,11.6,28.1,179,17.23,3.81,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-17,-26.2044,28.0456,24.2,10.6,16.1,0.0,0.0,0.0,0.0,17.5,37.1,184,17.24,4.21,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-18,-26.2044,28.0456,22.9,9.9,15.7,0.0,0.0,0.0,0.0,11.9,27.4,190,17.14,4.06,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-19,-26.2044,28.0456,22.7,8.6,15.4,0.0,0.0,0.0,0.0,13.6,27.4,209,17.07,3.94,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-20,-26.2044,28.0456,23.2,7.4,15.1,0.0,0.0,0.0,0.0,12.0,21.6,193,17.06,3.8,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-21,-26.2044,28.0456,23.2,7.9,15.6,0.0,0.0,0.0,0.0,14.2,25.2,164,16.95,3.98,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-22,-26.2044,28.0456,22.7,8.0,14.4,0.0,0.0,0.0,0.0,11.8,18.7,18,16.71,3.27,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-23,-26.2044,28.0456,20.1,5.7,12.6,0.0,0.0,0.0,0.0,11.1,26.6,333,16.95,3.12,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-24,-26.2044,28.0456,21.4,5.8,13.8,0.0,0.0,0.0,0.0,10.8,27.0,186,16.79,3.29,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-25,-26.2044,28.0456,20.2,5.8,12.9,0.0,0.0,0.0,0.0,12.2,21.2,337,16.57,3.27,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-26,-26.2044,28.0456,20.5,5.9,12.5,0.0,0.0,0.0,0.0,13.0,29.5,214,16.59,3.54,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-27,-26.2044,28.0456,20.5,6.2,12.9,0.0,0.0,0.0,0.0,12.2,23.0,154,16.75,3.57,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-28,-26.2044,28.0456,20.3,5.2,12.1,0.0,0.0,0.0,0.0,12.2,20.9,333,15.89,3.04,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-29,-26.2044,28.0456,19.5,4.8,12.9,0.0,0.0,0.0,0.0,12.9,25.6,227,16.27,3.2,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-30,-26.2044,28.0456,18.6,5.7,13.0,0.0,0.0,0.0,0.0,17.6,37.4,302,16.26,3.49,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-05-31,-26.2044,28.0456,19.4,6.4,12.7,0.0,0.0,0.0,0.0,16.9,36.4,342,15.99,3.56,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-06-01,-26.2044,28.0456,20.0,7.4,13.7,0.0,0.0,0.0,0.0,21.7,43.9,358,15.76,3.75,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-06-02,-26.2044,28.0456,20.6,9.5,12.9,6.7,6.7,0.0,4.0,31.7,59.8,34,12.23,3.09,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-06-03,-26.2044,28.0456,13.8,2.5,9.9,7.8,7.8,0.0,4.0,37.6,68.0,341,13.07,3.1,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-06-04,-26.2044,28.0456,12.5,-1.1,5.4,0.0,0.0,0.0,0.0,14.3,32.4,278,16.03,2.55,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-06-05,-26.2044,28.0456,15.9,1.3,7.9,0.0,0.0,0.0,0.0,14.6,32.0,243,16.3,3.06,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-06-06,-26.2044,28.0456,19.6,3.3,11.3,0.0,0.0,0.0,0.0,30.5,58.0,326,15.9,4.56,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-06-07,-26.2044,28.0456,12.2,1.8,6.5,0.0,0.0,0.0,0.0,29.4,57.2,192,15.61,2.53,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-06-08,-26.2044,28.0456,14.8,3.3,8.0,0.0,0.0,0.0,0.0,20.4,41.0,90,15.21,2.62,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-06-09,-26.2044,28.0456,14.2,-0.1,6.9,0.0,0.0,0.0,0.0,11.9,22.7,86,15.65,2.51,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
2024-06-10,-26.2044,28.0456,15.0,2.5,8.0,0.0,0.0,0.0,0.0,11.3,23.4,36,15.75,2.73,open_meteo,2026-01-17T20:00:02.379789,Johannesburg,South Africa
